Month,Day,Year,Time,soil_temp_05cm_VC,soil_temp_20cm_VC,soil_temp_35cm_VC,temp_unit
5,29,2023,7:43:01 PM,26.5,23.8,21.3,deg_C
5,29,2023,7:23:01 PM,26.9,23.8,21.3,deg_C
5,29,2023,7:03:01 PM,27.3,23.8,21.2,deg_C
5,29,2023,6:43:01 PM,27.9,23.8,21.1,deg_C
5,29,2023,6:23:01 PM,28.3,23.7,21,deg_C
5,29,2023,6:03:01 PM,28.6,23.6,20.9,deg_C
5,29,2023,5:43:01 PM,29.1,23.6,20.9,deg_C
5,29,2023,5:03:01 PM,29.8,23.4,20.6,deg_C
5,29,2023,4:43:01 PM,29.9,23.3,20.6,deg_C
5,29,2023,4:23:01 PM,29.8,23.1,20.5,deg_C
5,29,2023,4:03:01 PM,29.8,23,20.3,deg_C
5,29,2023,3:43:01 PM,30.1,22.8,20.2,deg_C
5,29,2023,3:23:01 PM,30.3,22.6,20.1,deg_C
5,29,2023,3:03:01 PM,30.5,22.3,20,deg_C
5,29,2023,2:43:01 PM,30.6,22.1,19.9,deg_C
5,29,2023,2:23:02 PM,30.6,21.8,19.8,deg_C
5,29,2023,2:03:02 PM,30.5,21.6,19.8,deg_C
5,29,2023,1:43:02 PM,30,21.3,19.6,deg_C
5,29,2023,1:23:02 PM,29.5,21.1,19.6,deg_C
5,29,2023,1:03:02 PM,28.8,20.8,19.5,deg_C
5,29,2023,12:43:02 PM,28.1,20.6,19.5,deg_C
5,29,2023,12:23:02 PM,27.4,20.4,19.5,deg_C
5,29,2023,12:03:02 PM,26.3,20.2,19.4,deg_C
5,29,2023,11:43:02 AM,25.4,20,19.3,deg_C
5,29,2023,11:23:02 AM,24.6,19.9,19.3,deg_C
5,29,2023,11:03:02 AM,23.9,19.8,19.3,deg_C
5,29,2023,10:43:02 AM,23.5,19.6,19.3,deg_C
5,29,2023,10:23:02 AM,23.1,19.5,19.3,deg_C
5,29,2023,10:03:02 AM,22.8,19.4,19.3,deg_C
5,29,2023,9:43:02 AM,22.1,19.3,19.4,deg_C
5,29,2023,9:23:02 AM,21.6,19.2,19.5,deg_C
5,29,2023,9:03:02 AM,21.1,19.1,19.5,deg_C
5,29,2023,8:43:02 AM,20.4,19.1,19.5,deg_C
5,29,2023,8:23:02 AM,19.6,19.1,19.5,deg_C
5,29,2023,8:03:02 AM,19,19.1,19.6,deg_C
5,29,2023,7:43:02 AM,18.4,19.1,19.6,deg_C
5,29,2023,7:23:02 AM,18.2,19.2,19.8,deg_C
5,29,2023,7:03:03 AM,18,19.3,19.8,deg_C
5,29,2023,6:43:03 AM,17.8,19.4,19.8,deg_C
5,29,2023,6:23:03 AM,17.6,19.5,19.9,deg_C
5,29,2023,6:03:03 AM,17.5,19.6,20,deg_C
5,29,2023,5:43:02 AM,17.6,19.8,20.1,deg_C
5,29,2023,5:23:03 AM,17.6,19.8,20.1,deg_C
5,29,2023,5:03:03 AM,17.8,19.9,20.2,deg_C
5,29,2023,4:43:03 AM,17.8,20,20.2,deg_C
5,29,2023,4:23:03 AM,18,20.1,20.3,deg_C
5,29,2023,4:03:03 AM,18.1,20.2,20.3,deg_C
5,29,2023,3:43:03 AM,18.3,20.3,20.3,deg_C
5,29,2023,3:23:03 AM,18.5,20.5,20.4,deg_C
5,29,2023,3:03:03 AM,18.7,20.5,20.5,deg_C
5,29,2023,2:43:03 AM,19,20.6,20.5,deg_C
5,29,2023,2:23:03 AM,19.1,20.8,20.6,deg_C
5,29,2023,2:03:03 AM,19.3,20.9,20.6,deg_C
5,29,2023,1:43:03 AM,19.4,21,20.7,deg_C
5,29,2023,1:23:03 AM,19.5,21.1,20.8,deg_C
5,29,2023,1:03:03 AM,19.6,21.3,20.8,deg_C
5,29,2023,12:43:03 AM,19.7,21.5,20.8,deg_C
5,29,2023,12:23:03 AM,20,21.6,20.9,deg_C
5,29,2023,12:03:03 AM,20.2,21.7,21,deg_C
5,28,2023,11:43:03 PM,20.5,21.8,21,deg_C
5,28,2023,11:23:03 PM,20.8,22,21,deg_C
5,28,2023,11:03:03 PM,21.1,22.1,21,deg_C
5,28,2023,10:43:03 PM,21.4,22.2,21,deg_C
5,28,2023,10:23:04 PM,21.6,22.3,21,deg_C
5,28,2023,10:03:04 PM,22,22.5,21,deg_C
5,28,2023,9:43:04 PM,22.3,22.6,21,deg_C
5,28,2023,9:23:04 PM,22.7,22.7,21,deg_C
5,28,2023,9:03:04 PM,23.1,22.8,21,deg_C
5,28,2023,8:43:04 PM,23.5,22.9,21,deg_C
5,28,2023,8:23:04 PM,24,23,20.9,deg_C
5,28,2023,8:03:04 PM,24.5,23.1,20.8,deg_C
5,28,2023,7:43:04 PM,25,23.1,20.8,deg_C
5,28,2023,7:23:04 PM,25.5,23.1,20.7,deg_C
5,28,2023,7:03:04 PM,26,23.1,20.6,deg_C
5,28,2023,6:43:04 PM,26.7,23.1,20.6,deg_C
5,28,2023,6:23:04 PM,27.4,23.1,20.5,deg_C
5,28,2023,6:03:04 PM,28.2,23,20.4,deg_C
5,28,2023,5:43:04 PM,28.9,23,20.3,deg_C
5,28,2023,5:23:04 PM,29.5,22.8,20.2,deg_C
5,28,2023,5:03:04 PM,29.7,22.7,20.1,deg_C
5,28,2023,4:43:04 PM,29.8,22.6,20,deg_C
5,28,2023,4:23:04 PM,30,22.4,19.9,deg_C
5,28,2023,4:03:04 PM,30,22.2,19.8,deg_C
5,28,2023,3:43:04 PM,29.6,22,19.6,deg_C
5,28,2023,3:23:04 PM,29.6,21.8,19.5,deg_C
5,28,2023,3:03:05 PM,29.9,21.6,19.5,deg_C
5,28,2023,2:43:05 PM,29.6,21.4,19.3,deg_C
5,28,2023,2:23:04 PM,29.4,21.1,19.2,deg_C
5,28,2023,2:03:05 PM,29.2,20.9,19.2,deg_C
5,28,2023,1:43:04 PM,28.6,20.6,19,deg_C
5,28,2023,1:23:05 PM,27.9,20.5,19,deg_C
5,28,2023,1:03:05 PM,27.3,20.2,19,deg_C
5,28,2023,12:43:05 PM,27,20,18.9,deg_C
5,28,2023,12:23:05 PM,26.5,19.8,18.8,deg_C
5,28,2023,12:03:05 PM,25.9,19.5,18.8,deg_C
5,28,2023,11:43:05 AM,25.2,19.3,18.8,deg_C
5,28,2023,11:23:05 AM,24.8,19.1,18.8,deg_C
5,28,2023,11:03:05 AM,24,19,18.8,deg_C
5,28,2023,10:43:05 AM,23.1,18.8,18.8,deg_C
5,28,2023,10:23:05 AM,22.2,18.6,18.8,deg_C
5,28,2023,10:03:05 AM,21.3,18.6,18.8,deg_C
5,28,2023,9:43:05 AM,20.5,18.5,18.8,deg_C
5,28,2023,9:23:05 AM,19.8,18.5,18.9,deg_C
5,28,2023,9:03:05 AM,19.1,18.4,18.9,deg_C
5,28,2023,8:43:05 AM,18.6,18.5,19,deg_C
5,28,2023,8:23:05 AM,18.1,18.5,19,deg_C
5,28,2023,8:03:05 AM,17.6,18.5,19.1,deg_C
5,28,2023,7:43:06 AM,17.2,18.6,19.1,deg_C
5,28,2023,7:23:06 AM,16.9,18.6,19.2,deg_C
5,28,2023,7:03:06 AM,16.6,18.8,19.3,deg_C
5,28,2023,6:43:06 AM,16.7,18.8,19.3,deg_C
5,28,2023,6:23:06 AM,16.8,19,19.4,deg_C
5,28,2023,6:03:06 AM,16.8,19,19.5,deg_C
5,28,2023,5:43:06 AM,16.9,19.1,19.5,deg_C
5,28,2023,5:23:06 AM,17,19.3,19.5,deg_C
5,28,2023,5:03:06 AM,17.2,19.3,19.6,deg_C
5,28,2023,4:43:06 AM,17.4,19.5,19.6,deg_C
5,28,2023,4:23:06 AM,17.5,19.6,19.7,deg_C
5,28,2023,4:03:06 AM,17.7,19.6,19.8,deg_C
5,28,2023,3:43:06 AM,17.8,19.8,19.8,deg_C
5,28,2023,3:23:06 AM,18,19.9,19.9,deg_C
5,28,2023,3:03:06 AM,18.2,20,19.9,deg_C
5,28,2023,2:43:06 AM,18.4,20.1,20,deg_C
5,28,2023,2:23:06 AM,18.6,20.2,20,deg_C
5,28,2023,2:03:06 AM,18.8,20.3,20.1,deg_C
5,28,2023,1:43:06 AM,18.9,20.4,20.1,deg_C
5,28,2023,1:23:06 AM,19.1,20.5,20.1,deg_C
5,28,2023,1:03:06 AM,19.2,20.6,20.2,deg_C
5,28,2023,12:43:06 AM,19.4,20.8,20.3,deg_C
5,28,2023,12:23:06 AM,19.6,20.9,20.3,deg_C
5,28,2023,12:03:06 AM,19.8,21,20.3,deg_C
5,27,2023,11:43:06 PM,20,21.1,20.3,deg_C
5,27,2023,11:23:06 PM,20.3,21.3,20.3,deg_C
5,27,2023,11:03:07 PM,20.5,21.4,20.3,deg_C
5,27,2023,10:43:07 PM,20.8,21.5,20.4,deg_C
5,27,2023,10:23:07 PM,21.1,21.6,20.4,deg_C
5,27,2023,10:03:07 PM,21.4,21.7,20.4,deg_C
5,27,2023,9:43:07 PM,21.7,21.8,20.3,deg_C
5,27,2023,9:23:07 PM,22.1,22,20.3,deg_C
5,27,2023,9:03:07 PM,22.4,22,20.3,deg_C
5,27,2023,8:43:07 PM,22.8,22.1,20.3,deg_C
5,27,2023,8:23:07 PM,23.3,22.1,20.1,deg_C
5,27,2023,8:03:07 PM,23.6,22.3,20.1,deg_C
5,27,2023,7:43:07 PM,24.1,22.3,20.1,deg_C
5,27,2023,7:23:07 PM,24.6,22.3,20,deg_C
5,27,2023,7:03:07 PM,25.1,22.3,20,deg_C
5,27,2023,6:43:07 PM,25.6,22.3,19.9,deg_C
5,27,2023,6:23:07 PM,26.2,22.3,19.8,deg_C
5,27,2023,6:03:07 PM,26.8,22.2,19.7,deg_C
5,27,2023,5:43:07 PM,27.3,22.1,19.6,deg_C
5,27,2023,5:23:07 PM,27.7,22,19.5,deg_C
5,27,2023,5:03:07 PM,28.5,21.9,19.3,deg_C
5,27,2023,4:43:07 PM,29.1,21.7,19.2,deg_C
5,27,2023,4:23:07 PM,29.3,21.5,19.1,deg_C
5,27,2023,4:03:07 PM,29.5,21.3,19,deg_C
5,27,2023,3:43:08 PM,29.5,21.1,18.9,deg_C
5,27,2023,3:23:08 PM,29.5,20.8,18.8,deg_C
5,27,2023,3:03:08 PM,29.3,20.6,18.7,deg_C
5,27,2023,2:43:07 PM,29,20.3,18.5,deg_C
5,27,2023,2:23:08 PM,28.6,20.1,18.5,deg_C
5,27,2023,2:03:08 PM,28.1,19.8,18.4,deg_C
5,27,2023,1:43:08 PM,27.6,19.6,18.3,deg_C
5,27,2023,1:23:08 PM,27,19.4,18.3,deg_C
5,27,2023,1:03:08 PM,26.3,19.1,18.1,deg_C
5,27,2023,12:43:08 PM,25.5,18.9,18.1,deg_C
5,27,2023,12:23:08 PM,25,18.6,18.1,deg_C
5,27,2023,12:03:08 PM,24.5,18.5,18.1,deg_C
5,27,2023,11:43:08 AM,23.9,18.3,18.1,deg_C
5,27,2023,11:23:08 AM,23.1,18.1,18.1,deg_C
5,27,2023,10:43:08 AM,21.4,17.7,18.1,deg_C
5,27,2023,10:23:08 AM,20.6,17.6,18.1,deg_C
5,27,2023,10:03:08 AM,19.8,17.5,18.1,deg_C
5,27,2023,9:43:08 AM,19,17.5,18.1,deg_C
5,27,2023,9:23:08 AM,18.2,17.4,18.2,deg_C
5,27,2023,9:03:08 AM,17.6,17.4,18.3,deg_C
5,27,2023,8:43:08 AM,17,17.4,18.3,deg_C
5,27,2023,8:23:09 AM,16.5,17.4,18.3,deg_C
5,27,2023,8:03:09 AM,16,17.5,18.5,deg_C
5,27,2023,7:43:09 AM,15.6,17.5,18.5,deg_C
5,27,2023,7:23:08 AM,15.3,17.6,18.6,deg_C
5,27,2023,7:03:09 AM,15.1,17.7,18.6,deg_C
5,27,2023,6:43:09 AM,14.9,17.8,18.7,deg_C
5,27,2023,6:23:09 AM,14.8,17.9,18.8,deg_C
5,27,2023,6:03:09 AM,14.9,18,18.8,deg_C
5,27,2023,5:43:09 AM,15,18.1,19,deg_C
5,27,2023,5:23:09 AM,15.2,18.3,19,deg_C
5,27,2023,5:03:09 AM,15.4,18.4,19.1,deg_C
5,27,2023,4:43:09 AM,15.6,18.5,19.1,deg_C
5,27,2023,4:23:09 AM,15.8,18.6,19.2,deg_C
5,27,2023,4:03:09 AM,15.9,18.8,19.3,deg_C
5,27,2023,3:43:09 AM,16.1,18.9,19.3,deg_C
5,27,2023,3:23:09 AM,16.3,19,19.4,deg_C
5,27,2023,3:03:09 AM,16.5,19.1,19.5,deg_C
5,27,2023,2:43:09 AM,16.6,19.3,19.5,deg_C
5,27,2023,2:23:09 AM,16.8,19.4,19.6,deg_C
5,27,2023,2:03:09 AM,17,19.5,19.6,deg_C
5,27,2023,1:43:09 AM,17.2,19.6,19.7,deg_C
5,27,2023,1:23:09 AM,17.4,19.8,19.7,deg_C
5,27,2023,1:03:09 AM,17.6,20,19.8,deg_C
5,27,2023,12:43:09 AM,17.9,20.1,19.8,deg_C
5,27,2023,12:23:09 AM,18.1,20.2,19.9,deg_C
5,27,2023,12:03:09 AM,18.4,20.3,19.9,deg_C
5,26,2023,11:43:09 PM,18.6,20.5,20,deg_C
5,26,2023,11:23:09 PM,18.9,20.6,20,deg_C
5,26,2023,11:03:10 PM,19.2,20.7,20,deg_C
5,26,2023,10:43:10 PM,19.5,20.8,20,deg_C
5,26,2023,10:23:10 PM,19.8,21,20,deg_C
5,26,2023,10:03:10 PM,20.1,21.1,20,deg_C
5,26,2023,9:43:10 PM,20.5,21.3,20,deg_C
5,26,2023,9:23:10 PM,20.8,21.3,20,deg_C
5,26,2023,9:03:10 PM,21.2,21.5,20,deg_C
5,26,2023,8:43:10 PM,21.6,21.6,20,deg_C
5,26,2023,8:23:10 PM,22.1,21.6,19.9,deg_C
5,26,2023,8:03:10 PM,22.5,21.7,19.9,deg_C
5,26,2023,7:43:10 PM,23,21.8,19.8,deg_C
5,26,2023,7:23:10 PM,23.6,21.8,19.7,deg_C
5,26,2023,7:03:10 PM,24.2,21.8,19.6,deg_C
5,26,2023,6:43:10 PM,25,21.8,19.6,deg_C
5,26,2023,6:23:10 PM,25.7,21.8,19.5,deg_C
5,26,2023,6:03:10 PM,26.3,21.7,19.4,deg_C
5,26,2023,5:43:10 PM,26.8,21.6,19.3,deg_C
5,26,2023,5:23:10 PM,27.3,21.5,19.1,deg_C
5,26,2023,5:03:10 PM,27.8,21.4,19.1,deg_C
5,26,2023,4:43:10 PM,28.1,21.3,19,deg_C
5,26,2023,4:23:10 PM,28.4,21.1,18.8,deg_C
5,26,2023,4:03:10 PM,28.6,20.9,18.7,deg_C
5,26,2023,3:43:11 PM,28.8,20.7,18.6,deg_C
5,26,2023,3:23:11 PM,28.7,20.5,18.5,deg_C
5,26,2023,3:03:11 PM,28.6,20.2,18.4,deg_C
5,26,2023,2:43:11 PM,28.5,20,18.3,deg_C
5,26,2023,2:23:11 PM,28.1,19.7,18.2,deg_C
5,26,2023,2:03:11 PM,27.8,19.5,18,deg_C
5,26,2023,1:23:11 PM,26.9,18.9,18,deg_C
5,26,2023,1:03:11 PM,26.3,18.6,17.8,deg_C
5,26,2023,12:43:11 PM,25.6,18.4,17.8,deg_C
5,26,2023,12:23:11 PM,24.9,18.1,17.8,deg_C
5,26,2023,12:03:11 PM,24.1,17.9,17.7,deg_C
5,26,2023,11:43:11 AM,23.3,17.6,17.7,deg_C
5,26,2023,11:23:11 AM,22.3,17.5,17.7,deg_C
5,26,2023,11:03:11 AM,21.5,17.3,17.7,deg_C
5,26,2023,10:43:11 AM,20.6,17.1,17.7,deg_C
5,26,2023,10:23:11 AM,19.6,17,17.8,deg_C
5,26,2023,10:03:11 AM,18.8,16.9,17.8,deg_C
5,26,2023,9:43:11 AM,18,16.8,17.8,deg_C
5,26,2023,9:23:11 AM,17.3,16.8,17.8,deg_C
5,26,2023,9:03:11 AM,16.6,16.8,18,deg_C
5,26,2023,8:43:11 AM,16,16.8,18,deg_C
5,26,2023,8:23:12 AM,15.5,16.8,18,deg_C
5,26,2023,8:03:12 AM,15.1,16.8,18.1,deg_C
5,26,2023,7:43:12 AM,14.7,16.9,18.2,deg_C
5,26,2023,7:23:11 AM,14.3,17,18.3,deg_C
5,26,2023,7:03:12 AM,14.1,17.1,18.3,deg_C
5,26,2023,6:43:11 AM,14,17.3,18.5,deg_C
5,26,2023,6:23:12 AM,13.9,17.3,18.5,deg_C
5,26,2023,6:03:12 AM,14,17.4,18.5,deg_C
5,26,2023,5:43:12 AM,14.1,17.5,18.6,deg_C
5,26,2023,5:23:12 AM,14.1,17.6,18.7,deg_C
5,26,2023,5:03:12 AM,14.3,17.8,18.8,deg_C
5,26,2023,4:43:12 AM,14.5,17.9,18.8,deg_C
5,26,2023,4:23:12 AM,14.6,18,18.9,deg_C
5,26,2023,4:03:12 AM,14.8,18.1,19,deg_C
5,26,2023,3:43:12 AM,14.9,18.2,19.1,deg_C
5,26,2023,3:23:12 AM,15.1,18.4,19.1,deg_C
5,26,2023,3:03:12 AM,15.2,18.5,19.2,deg_C
5,26,2023,2:43:12 AM,15.4,18.6,19.3,deg_C
5,26,2023,2:23:12 AM,15.6,18.8,19.3,deg_C
5,26,2023,2:03:12 AM,15.8,18.9,19.4,deg_C
5,26,2023,1:43:12 AM,16,19,19.5,deg_C
5,26,2023,1:23:12 AM,16.2,19.1,19.5,deg_C
5,26,2023,1:03:12 AM,16.5,19.3,19.6,deg_C
5,26,2023,12:43:12 AM,16.6,19.5,19.6,deg_C
5,26,2023,12:23:12 AM,16.9,19.6,19.7,deg_C
5,26,2023,12:03:12 AM,17.1,19.7,19.7,deg_C
5,25,2023,11:43:12 PM,17.4,19.9,19.8,deg_C
5,25,2023,11:23:12 PM,17.6,20,19.8,deg_C
5,25,2023,11:03:12 PM,17.8,20.3,19.9,deg_C
5,25,2023,10:43:12 PM,18.1,20.3,19.9,deg_C
5,25,2023,10:23:12 PM,18.5,20.5,19.9,deg_C
5,25,2023,10:03:12 PM,18.8,20.5,20,deg_C
5,25,2023,9:43:12 PM,19.1,20.7,20,deg_C
5,25,2023,9:23:13 PM,19.5,20.8,20,deg_C
5,25,2023,9:03:13 PM,19.8,20.9,20,deg_C
5,25,2023,8:43:13 PM,20.3,21,19.9,deg_C
5,25,2023,8:23:13 PM,20.7,21.1,19.9,deg_C
5,25,2023,7:43:13 PM,21.6,21.3,19.8,deg_C
5,25,2023,7:23:13 PM,22.2,21.3,19.8,deg_C
5,25,2023,7:03:13 PM,22.8,21.3,19.6,deg_C
5,25,2023,6:43:13 PM,23.5,21.3,19.6,deg_C
5,25,2023,5:03:13 PM,26.3,21,19.3,deg_C
5,25,2023,4:43:13 PM,26.6,20.9,19.1,deg_C
5,25,2023,4:03:13 PM,27.1,20.5,19,deg_C
5,25,2023,3:43:13 PM,27.1,20.3,18.8,deg_C
5,25,2023,3:23:13 PM,27.1,20.1,18.8,deg_C
5,25,2023,3:03:13 PM,27,20,18.8,deg_C
5,25,2023,2:43:13 PM,26.8,19.7,18.7,deg_C
5,25,2023,2:23:13 PM,26.5,19.5,18.6,deg_C
5,25,2023,2:03:14 PM,26.1,19.3,18.6,deg_C
5,25,2023,1:43:13 PM,25.6,19,18.6,deg_C
5,25,2023,1:23:14 PM,25.1,18.8,18.6,deg_C
5,25,2023,1:03:14 PM,24.4,18.6,18.5,deg_C
5,25,2023,12:23:14 PM,22.8,18.3,18.6,deg_C
5,25,2023,11:43:14 AM,20.9,18.1,18.6,deg_C
5,25,2023,11:23:14 AM,19.8,18.1,18.6,deg_C
5,25,2023,11:03:14 AM,18.8,18,18.7,deg_C
5,25,2023,10:23:14 AM,17.8,18,18.8,deg_C
5,25,2023,9:43:14 AM,17.5,18,18.9,deg_C
5,25,2023,9:23:14 AM,17.1,18.1,19,deg_C
5,25,2023,9:03:14 AM,16.8,18.1,19,deg_C
5,25,2023,8:43:14 AM,16.5,18.2,19.1,deg_C
5,25,2023,8:23:14 AM,16.1,18.3,19.1,deg_C
5,25,2023,8:03:14 AM,16,18.3,19.2,deg_C
5,25,2023,7:43:14 AM,15.9,18.5,19.3,deg_C
5,25,2023,7:23:14 AM,15.9,18.6,19.4,deg_C
5,25,2023,7:03:14 AM,15.9,18.6,19.5,deg_C
5,25,2023,6:43:14 AM,16,18.8,19.5,deg_C
5,25,2023,6:23:15 AM,16.1,18.9,19.6,deg_C
5,25,2023,6:03:15 AM,16.2,19,19.6,deg_C
5,25,2023,5:43:15 AM,16.3,19.1,19.8,deg_C
5,25,2023,5:23:15 AM,16.5,19.2,19.8,deg_C
5,25,2023,5:03:15 AM,16.6,19.3,19.9,deg_C
5,25,2023,4:43:15 AM,16.8,19.5,20,deg_C
5,25,2023,4:23:15 AM,17,19.6,20,deg_C
5,25,2023,4:03:15 AM,17.1,19.7,20.2,deg_C
5,25,2023,3:43:15 AM,17.2,19.8,20.2,deg_C
5,25,2023,3:23:15 AM,17.4,20,20.3,deg_C
5,25,2023,3:03:15 AM,17.6,20.1,20.3,deg_C
5,25,2023,2:23:15 AM,18,20.4,20.5,deg_C
5,25,2023,2:03:15 AM,18.1,20.5,20.5,deg_C
5,25,2023,1:43:15 AM,18.3,20.6,20.6,deg_C
5,25,2023,1:23:15 AM,18.5,20.8,20.6,deg_C
5,25,2023,1:03:15 AM,18.8,21,20.7,deg_C
5,25,2023,12:43:15 AM,19,21.1,20.8,deg_C
5,25,2023,12:23:15 AM,19.2,21.2,20.8,deg_C
5,25,2023,12:03:15 AM,19.5,21.4,20.9,deg_C
5,24,2023,11:43:15 PM,19.7,21.5,21,deg_C
5,24,2023,11:23:15 PM,20,21.7,21,deg_C
5,24,2023,11:03:15 PM,20.3,21.8,21,deg_C
5,24,2023,10:43:15 PM,20.6,22,21,deg_C
5,24,2023,10:23:15 PM,20.8,22.1,21,deg_C
5,24,2023,10:03:15 PM,21.2,22.3,21,deg_C
5,24,2023,9:43:15 PM,21.6,22.4,21.1,deg_C
5,24,2023,9:23:16 PM,22,22.5,21,deg_C
5,24,2023,9:03:16 PM,22.4,22.6,21,deg_C
5,24,2023,8:43:16 PM,22.8,22.8,21,deg_C
5,24,2023,8:23:16 PM,23.3,22.8,21,deg_C
5,24,2023,8:03:16 PM,23.8,22.9,21,deg_C
5,24,2023,7:43:16 PM,24.3,23,20.9,deg_C
5,24,2023,7:03:16 PM,25.3,23.1,20.8,deg_C
5,24,2023,6:23:16 PM,26.5,23.1,20.6,deg_C
5,24,2023,5:43:16 PM,27.7,23,20.4,deg_C
5,24,2023,5:23:16 PM,28.3,23,20.4,deg_C
5,24,2023,5:03:16 PM,28.8,22.8,20.3,deg_C
5,24,2023,4:43:16 PM,29.1,22.7,20.2,deg_C
5,24,2023,4:23:16 PM,29.5,22.6,20.1,deg_C
5,24,2023,4:03:16 PM,29.6,22.4,20,deg_C
5,24,2023,3:23:16 PM,29.8,22,19.8,deg_C
5,24,2023,3:03:16 PM,29.7,21.8,19.8,deg_C
5,24,2023,2:23:16 PM,29.3,21.4,19.6,deg_C
5,24,2023,2:03:16 PM,28.9,21.2,19.5,deg_C
5,24,2023,1:43:17 PM,28.5,21,19.5,deg_C
5,24,2023,1:23:17 PM,28.1,20.8,19.4,deg_C
5,24,2023,1:03:17 PM,27.6,20.5,19.3,deg_C
5,24,2023,12:43:17 PM,27,20.3,19.3,deg_C
5,24,2023,12:23:17 PM,26.2,20.1,19.3,deg_C
5,24,2023,12:03:17 PM,25.5,20,19.2,deg_C
5,24,2023,11:43:17 AM,24.8,19.8,19.2,deg_C
5,24,2023,11:23:17 AM,24.1,19.6,19.2,deg_C
5,24,2023,11:03:17 AM,23.5,19.5,19.2,deg_C
5,24,2023,10:43:17 AM,22.8,19.4,19.2,deg_C
5,24,2023,10:23:17 AM,22.3,19.3,19.3,deg_C
5,24,2023,10:03:17 AM,21.8,19.3,19.3,deg_C
5,24,2023,9:43:17 AM,21.3,19.2,19.3,deg_C
5,24,2023,9:23:17 AM,20.7,19.1,19.3,deg_C
5,24,2023,9:03:17 AM,20.1,19.1,19.4,deg_C
5,24,2023,8:43:17 AM,19.5,19.1,19.5,deg_C
5,24,2023,8:23:17 AM,19,19.1,19.5,deg_C
5,24,2023,8:03:17 AM,18.6,19.2,19.6,deg_C
5,24,2023,7:43:17 AM,18.2,19.3,19.6,deg_C
5,24,2023,7:23:17 AM,18,19.3,19.7,deg_C
5,24,2023,7:03:18 AM,17.8,19.5,19.8,deg_C
5,24,2023,6:43:18 AM,17.8,19.5,19.8,deg_C
5,24,2023,6:23:18 AM,17.7,19.6,19.9,deg_C
5,24,2023,6:03:18 AM,17.8,19.8,20,deg_C
5,24,2023,5:43:18 AM,17.9,19.9,20,deg_C
5,24,2023,5:23:18 AM,18,20,20.1,deg_C
5,24,2023,5:03:18 AM,18.1,20.1,20.1,deg_C
5,24,2023,4:43:18 AM,18.3,20.2,20.2,deg_C
5,24,2023,4:23:18 AM,18.5,20.3,20.3,deg_C
5,24,2023,4:03:18 AM,18.6,20.5,20.4,deg_C
5,24,2023,3:43:18 AM,18.8,20.6,20.4,deg_C
5,24,2023,3:23:18 AM,18.9,20.6,20.4,deg_C
5,24,2023,3:03:18 AM,19.1,20.8,20.5,deg_C
5,24,2023,2:43:18 AM,19.3,20.9,20.5,deg_C
5,24,2023,2:23:18 AM,19.5,21,20.6,deg_C
5,24,2023,2:03:18 AM,19.6,21.2,20.6,deg_C
5,24,2023,1:43:18 AM,19.9,21.3,20.7,deg_C
5,24,2023,1:23:18 AM,20.1,21.5,20.8,deg_C
5,24,2023,1:03:18 AM,20.3,21.5,20.8,deg_C
5,24,2023,12:43:18 AM,20.5,21.7,20.8,deg_C
5,24,2023,12:23:18 AM,20.7,21.8,20.8,deg_C
5,24,2023,12:03:18 AM,21,22,20.9,deg_C
5,23,2023,11:43:18 PM,21.2,22.1,20.9,deg_C
5,23,2023,11:23:18 PM,21.5,22.2,21,deg_C
5,23,2023,11:03:18 PM,21.8,22.3,21,deg_C
5,23,2023,10:43:18 PM,22,22.5,21,deg_C
5,23,2023,10:23:19 PM,22.3,22.6,21,deg_C
5,23,2023,10:03:19 PM,22.6,22.7,21,deg_C
5,23,2023,9:43:19 PM,23,22.8,21,deg_C
5,23,2023,9:23:19 PM,23.4,23,21,deg_C
5,23,2023,9:03:19 PM,23.8,23,20.9,deg_C
5,23,2023,8:43:19 PM,24.2,23.1,20.8,deg_C
5,23,2023,8:03:19 PM,25.2,23.3,20.8,deg_C
5,23,2023,7:43:19 PM,25.7,23.3,20.6,deg_C
5,23,2023,7:23:19 PM,26.2,23.3,20.6,deg_C
5,23,2023,7:03:19 PM,26.8,23.3,20.5,deg_C
5,23,2023,6:43:19 PM,27.4,23.3,20.4,deg_C
5,23,2023,6:23:19 PM,28,23.2,20.3,deg_C
5,23,2023,6:03:19 PM,28.5,23.1,20.2,deg_C
5,23,2023,5:43:19 PM,29,23.1,20.1,deg_C
5,23,2023,5:23:19 PM,29.4,23,20,deg_C
5,23,2023,5:03:19 PM,29.8,22.8,19.9,deg_C
5,23,2023,4:43:19 PM,30.1,22.6,19.8,deg_C
5,23,2023,4:23:19 PM,30.3,22.5,19.6,deg_C
5,23,2023,4:03:19 PM,30.5,22.3,19.5,deg_C
5,23,2023,3:43:19 PM,30.6,22.1,19.4,deg_C
5,23,2023,3:23:19 PM,30.6,21.8,19.3,deg_C
5,23,2023,3:03:19 PM,30.5,21.6,19.1,deg_C
5,23,2023,2:43:20 PM,30.3,21.3,19.1,deg_C
5,23,2023,2:23:20 PM,30,21.1,19,deg_C
5,23,2023,2:03:20 PM,29.6,20.8,18.9,deg_C
5,23,2023,1:43:20 PM,29.1,20.5,18.8,deg_C
5,23,2023,1:23:19 PM,28.6,20.3,18.6,deg_C
5,23,2023,1:03:20 PM,28,20,18.6,deg_C
